link,OBJECTID_1,VILLAGE,TOWN,COUNTY,VILLAGE_ID,TOWN_ID,COUNTY_ID,TV_ALL,VILLCODE,ORI_VILLAG,AREA,MAX_X,MAX_Y,MIN_X,MIN_Y,X,Y,V_ID,SORT,ID,COUNTYNAME,TOWNNAME,OBJECTID,ORIG_FID,Shape_Leng,Shape_Le_1,Shape_Area
812903,7274,北門里,埔里鎮,南投縣,4,10008020,10008,埔里鎮北門里,A0802-004-00,,204314.237591,247546.517,2651831.0136,246666.5585,2651125.8629,247043.643347,2651411.05765,10008020-004,11,,,,0,0,0,3190.69816109,204314.237591
812904,7275,北梅里,埔里鎮,南投縣,32,10008020,10008,埔里鎮北梅里,A0802-032-00,,1911780.96563,247809.7113,2653805.75,246232.6109,2651723.0745,247004.45909,2652767.1577,10008020-032,11,,,,0,0,0,7343.85721372,1911780.96563
812905,7276,史港里,埔里鎮,南投縣,24,10008020,10008,埔里鎮史港里,A0802-024-00,,2168930.65527,246188.6094,2656938.5,244664.5156,2654550.5,245439.48561,2655734.8767,10008020-024,11,,,,0,0,0,7544.28829237,2168930.65527
812906,7277,同聲里,埔里鎮,南投縣,5,10008020,10008,埔里鎮同聲里,A0802-005-00,,556854.830192,246889.5037,2650973.6983,245859.7471,2649772.308,246348.001568,2650376.67327,10008020-005,11,,,,0,0,0,3835.2358448,556854.830192
812907,7278,向善里,埔里鎮,南投縣,21,10008020,10008,埔里鎮向善里,A0802-021-00,,7184276.12629,244638.0156,2656798.5,239982.2969,2652963,241622.125065,2654555.1527,10008020-021,11,,,,0,0,0,15876.3278023,7184276.12629
812908,7279,合成里,埔里鎮,南投縣,29,10008020,10008,埔里鎮合成里,A0802-029-00,,14051566.2334,244064.8168,2660581.25,238672.0938,2655905.82,241507.43606,2658145.76234,10008020-029,11,,,,0,0,0,20410.5553953,14051566.2334
812909,7280,成功里,埔里鎮,南投縣,16,10008020,10008,埔里鎮成功里,A0802-016-00,,10043815.7932,241452.8251,2651940.25,237635.3594,2646725,239142.73254,2649685.18216,10008020-016,11,,,,0,0,0,18741.5655373,10043815.7932
812910,7281,軍功里,南投市,南投縣,10,10008010,10008,南投市軍功里,A0801-010-00,,2146655.74938,220219.9649,2647602.0471,218261.2478,2645398.2423,219408.400809,2646357.52397,10008010-010,11,,,,0,0,0,8118.04647858,2146655.74938
812911,7282,振興里,南投市,南投縣,13,10008010,10008,南投市振興里,A0801-013-00,,4687060.99675,221538.625,2646319.5,218509.5046,2643504.5715,220054.174758,2644901.51221,10008010-013,11,,,,0,0,0,10474.3014939,4687060.99675
812912,7283,崇文里,南投市,南投縣,7,10008010,10008,南投市崇文里,A0801-007-00,,129143.560559,218282.7899,2644877.1359,217687.3585,2644528.3771,217982.96884,2644695.62102,10008010-007,11,,,,0,0,0,1674.92753899,129143.560559
812913,7284,康壽里,南投市,南投縣,2,10008010,10008,南投市康壽里,A0801-002-00,,188266.21458,218134.2853,2645631.75,217517.727,2645098.3589,217873.64368,2645366.66497,10008010-002,11,,,,0,0,0,1818.01422812,188266.21458
812914,7285,新興里,南投市,南投縣,24,10008010,10008,南投市新興里,A0801-024-00,,1490323.88569,217660.5789,2648471.0377,215593.6136,2646630.7217,216779.817736,2647575.11299,10008010-024,11,,,,0,0,0,6361.08478173,1490323.88569
812915,7286,新江里,新興區,高雄市,19,64000060,64000,新興區新江里,A6406-019-00,,65602.3634907,178572.1188,2504223.698,178273.7841,2503963.1917,178424.30106,2504095.8859,64000060-019,5,,,,0,0,0,1029.89613376,65602.3634907
812916,7287,嘉和里,南投市,南投縣,18,10008010,10008,南投市嘉和里,A0801-018-00,,1976974.53208,218631.5581,2644038.6521,214417.7969,2642638.5,216814.911309,2643329.13832,10008010-018,11,,,,0,0,0,10499.122192,1976974.53208
812917,7288,嘉興里,南投市,南投縣,17,10008010,10008,南投市嘉興里,A0801-017-00,,5014833.3593,219512.3281,2644110.25,214501.8951,2641815.25,217420.22844,2642670.23976,10008010-017,11,,,,0,0,0,14352.9834583,5014833.3593
812918,7289,彰仁里,南投市,南投縣,6,10008010,10008,南投市彰仁里,A0801-006-00,,40875.4634415,218245.6135,2644981.4213,217928.6773,2644781.4001,218097.05456,2644864.82746,10008010-006,11,,,,0,0,0,869.345578852,40875.4634415
812919,7290,漳和里,南投市,南投縣,9,10008010,10008,南投市漳和里,A0801-009-00,,2890856.66918,218109.1636,2646692.8755,214385.2031,2644148.5,216286.38562,2645216.21355,10008010-009,11,,,,0,0,0,10525.1417459,2890856.66918
812920,7291,漳興里,南投市,南投縣,8,10008010,10008,南投市漳興里,A0801-008-00,,540645.18149,218423.5562,2646602.1362,217400.9211,2645405.75,217948.51326,2645949.72943,10008010-008,11,,,,0,0,0,3671.05649416,540645.18149
812921,7292,福山里,南投市,南投縣,19,10008010,10008,南投市福山里,A0801-019-00,,4891445.37351,214991.2344,2646519.2991,212268.1249,2643694.5,213649.32579,2645058.8278,10008010-019,11,,,,0,0,0,14698.9265,4891445.37351
812922,7293,福興里,南投市,南投縣,26,10008010,10008,南投市福興里,A0801-026-00,,6316574.54409,216465.7754,2651012.5001,213169.3198,2646317.5,214685.10593,2648822.40371,10008010-026,11,,,,0,0,0,12999.9123245,6316574.54409
812923,7294,鳳山里,南投市,南投縣,22,10008010,10008,南投市鳳山里,A0801-022-00,,3130636.77849,214174.7344,2650261.0001,212031.2423,2647299.75,213230.78391,2648725.90827,10008010-022,11,,,,0,0,0,12248.0666607,3130636.77849
812924,7295,鳳鳴里,南投市,南投縣,21,10008010,10008,南投市鳳鳴里,A0801-021-00,,1806619.3212,214291.625,2647996.8812,212113.2062,2646315.5,213360.32482,2647071.71488,10008010-021,11,,,,0,0,0,7403.71727192,1806619.3212
812925,7296,龍泉里,南投市,南投縣,1,10008010,10008,南投市龍泉里,A0801-001-00,,150135.817707,218509.5046,2645672.5,218064.3281,2644616.6725,218246.026221,2645102.15938,10008010-001,11,,,,0,0,0,2540.53544592,150135.817707
812926,7297,營北里,南投市,南投縣,27,10008010,10008,南投市營北里,A0801-027-00,,1102804.19754,218978.9369,2650267.3893,217287.9468,2648614.1226,218138.546995,2649391.44435,10008010-027,11,,,,0,0,0,6294.04877911,1102804.19754
812927,7298,營南里,南投市,南投縣,28,10008010,10008,南投市營南里,A0801-028-00,,1505185.60828,218224.3819,2649694.1816,216539.0884,2648074.25,217402.14668,2648910.39473,10008010-028,11,,,,0,0,0,6069.27980397,1505185.60828
812928,7299,一新里,埔里鎮,南投縣,22,10008020,10008,埔里鎮一新里,A0802-022-00,,6711448.07363,244975.3906,2657826.1172,241377.8906,2654130.8557,243382.317784,2655658.55391,10008020-022,11,,,,0,0,0,15018.3741743,6711448.07363
812929,7300,大城里,埔里鎮,南投縣,8,10008020,10008,埔里鎮大城里,A0802-008-00,,1768462.18634,246148.9014,2652623.6142,244564.5731,2650958.8241,245365.705592,2651864.95927,10008020-008,11,,,,0,0,0,6572.1488743,1768462.18634
812930,7301,大湳里,埔里鎮,南投縣,27,10008020,10008,埔里鎮大湳里,A0802-027-00,,1045729.57675,248715.6181,2653442.5,247533.3757,2651802.0455,248047.11113,2652689.51311,10008020-027,11,,,,0,0,0,6848.5034971,1045729.57675
812931,7302,水頭里,埔里鎮,南投縣,11,10008020,10008,埔里鎮水頭里,A0802-011-00,,7655474.5768,251470.1719,2650405.1745,246027.4389,2646667.5,248281.100494,2648564.25597,10008020-011,11,,,,0,0,0,17698.5286928,7655474.5768
812932,7303,桂林里,竹山鎮,南投縣,7,10008040,10008,竹山鎮桂林里,A0804-007-00,,5340145.14848,221272.5313,2628452,217699.6719,2625701,219361.495941,2626893.73096,10008040-007,11,,,,0,0,0,11234.9694281,5340145.14848
812933,7304,桶頭里,竹山鎮,南投縣,25,10008040,10008,竹山鎮桶頭里,A0804-025-00,,16964609.2819,217645.2961,2617584.75,212116.0313,2611799,214675.69326,2614635.87821,10008040-025,11,,,,0,0,0,23744.8046336,16964609.2819
812934,7305,富州里,竹山鎮,南投縣,18,10008040,10008,竹山鎮富州里,A0804-018-00,,6636911.58036,225948.9844,2636357.2469,222801.8301,2632121.3964,224454.477412,2634236.78387,10008040-018,11,,,,0,0,0,12513.3660835,6636911.58036
812935,7306,雲林里,竹山鎮,南投縣,4,10008040,10008,竹山鎮雲林里,A0804-004-00,,448583.428403,217438.5247,2628707.25,216302.0938,2627958.3683,216782.844459,2628293.48811,10008040-004,11,,,,0,0,0,2958.28168985,448583.428403
812936,7307,瑞竹里,竹山鎮,南投縣,23,10008040,10008,竹山鎮瑞竹里,A0804-023-00,,20407609.5062,220836.9844,2618872.5,214672.2344,2611960.5,217679.1656,2615522.72367,10008040-023,11,,,,0,0,0,23941.3708572,20407609.5062
812937,7308,福興里,竹山鎮,南投縣,21,10008040,10008,竹山鎮福興里,A0804-021-00,,9782057.61389,217558.3077,2625374.75,214868.1563,2619844.75,216290.33581,2622472.17534,10008040-021,11,,,,0,0,0,14810.7241214,9782057.61389
812938,7309,德興里,竹山鎮,南投縣,10,10008040,10008,竹山鎮德興里,A0804-010-00,,5009921.44505,217539.6875,2627224.5,214763.6563,2624849.25,216118.0047,2626088.2929,10008040-010,11,,,,0,0,0,8884.69014344,5009921.44505
812939,7310,鯉魚里,竹山鎮,南投縣,22,10008040,10008,竹山鎮鯉魚里,A0804-022-00,,13982597.4705,215738.1406,2625903.75,213187.375,2617471.75,214484.2126,2621928.44553,10008040-022,11,,,,0,0,0,23010.0572164,13982597.4705
812940,7311,人和村,信義鄉,南投縣,1,10008120,10008,信義鄉人和村,A0812-001-00,,104760567.063,252293.3281,2632107.25,234882.875,2616277.25,243567.795829,2622691.64447,10008120-001,11,,,,0,0,0,65322.8272188,104760567.063
812941,7312,同富村,信義鄉,南投縣,9,10008120,10008,信義鄉同富村,A0812-009-00,,57884923.7103,242592.4375,2610948.4342,235656.7813,2596861.2635,239181.72679,2603750.42511,10008120-009,11,,,,0,0,0,36460.4677665,57884923.7103
812942,7313,地利村,信義鄉,南投縣,2,10008120,10008,信義鄉地利村,A0812-002-00,,268823608.95,274598.7188,2640059.25,241084.2718,2622326.0245,262575.058121,2631095.42771,10008120-002,11,,,,0,0,0,120365.449515,268823608.95
812943,7314,自強村,信義鄉,南投縣,6,10008120,10008,信義鄉自強村,A0812-006-00,,29240573.3082,237254.0469,2620904.3378,229998.7656,2612669.9041,233825.246844,2617105.25871,10008120-006,11,,,,0,0,0,26081.5372493,29240573.3082
812944,7315,明德村,信義鄉,南投縣,4,10008120,10008,信義鄉明德村,A0812-004-00,,20169888.4704,243599,2623698.75,233709.7539,2616862,237989.63299,2620994.89977,10008120-004,11,,,,0,0,0,27175.2261798,20169888.4704
812945,7316,東埔村,信義鄉,南投縣,11,10008120,10008,信義鄉東埔村,A0812-011-00,,391061950.629,266368.25,2622183.25,238863.0625,2592498.75,253501.06367,2606634.17836,10008120-011,11,,,,0,0,0,123980.478614,391061950.629
812946,7317,神木村,信義鄉,南投縣,10,10008120,10008,信義鄉神木村,A0812-010-00,,56135430.8855,238718.7092,2609183,230415.0469,2596071,234623.010599,2601705.8192,10008120-010,11,,,,0,0,0,38645.669238,56135430.8855
812947,7318,望美村,信義鄉,南投縣,8,10008120,10008,信義鄉望美村,A0812-008-00,,40875818.944,243491.625,2615578.5759,230888.5354,2605044,237600.229251,2610387.17836,10008120-008,11,,,,0,0,0,46493.5894287,40875818.944
812948,7319,愛國村,信義鄉,南投縣,5,10008120,10008,信義鄉愛國村,A0812-005-00,,11061569.9697,234790.992,2623009.75,229999.9275,2616219,232382.600726,2619999.09884,10008120-005,11,,,,0,0,0,19252.3700621,11061569.9697
812949,7320,新鄉村,信義鄉,南投縣,13,10008120,10008,信義鄉新鄉村,A0812-013-00,,16377214.775,238213.2071,2617919,230996.8594,2610321.5,234522.62289,2613779.57478,10008120-013,11,,,,0,0,0,26284.6241791,16377214.775
812950,7321,潭南村,信義鄉,南投縣,3,10008120,10008,信義鄉潭南村,A0812-003-00,,15559248.0043,247301.3642,2638709,243130.7656,2632641.5,244953.62755,2635617.04862,10008120-003,11,,,,0,0,0,18405.2354934,15559248.0043
812951,7322,豐丘村,信義鄉,南投縣,14,10008120,10008,信義鄉豐丘村,A0812-014-00,,88790557.1315,252510.3594,2620272.75,236084.625,2608600.75,245527.640878,2614043.4774,10008120-014,11,,,,0,0,0,56496.1085473,88790557.1315
812952,7323,羅娜村,信義鄉,南投縣,7,10008120,10008,信義鄉羅娜村,A0812-007-00,,17145070.4374,239482.9373,2617258.2241,231310.2656,2608518.4188,235866.48721,2612622.98302,10008120-007,11,,,,0,0,0,31641.9006413,17145070.4374
812953,7324,三民里,南投市,南投縣,3,10008010,10008,南投市三民里,A0801-003-00,,98415.7246965,217955.0147,2645414.0009,217424.6669,2644885.6557,217678.525701,2645145.51686,10008010-003,11,,,,0,0,0,1691.89512478,98415.7246965
812954,7325,三和里,南投市,南投縣,16,10008010,10008,南投市三和里,A0801-016-00,,404173.719977,218696.2188,2644786.4761,217946.484,2643920.2389,218317.978922,2644305.0519,10008010-016,11,,,,0,0,0,2875.43779898,404173.719977
812955,7326,三興里,南投市,南投縣,15,10008010,10008,南投市三興里,A0801-015-00,,3346125.96636,218038.3671,2645350.3857,215141.8439,2642944.5,216556.342994,2644109.62793,10008010-015,11,,,,0,0,0,9302.79348206,3346125.96636
812956,7327,千秋里,南投市,南投縣,14,10008010,10008,南投市千秋里,A0801-014-00,,2480810.10144,221966.9062,2644273.5,218842.625,2641858.5,220410.854946,2643016.16176,10008010-014,11,,,,0,0,0,10749.5727,2480810.10144
812957,7328,仁和里,南投市,南投縣,4,10008010,10008,南投市仁和里,A0801-004-00,,38593.7827526,218174.7954,2645159.3371,217768.4869,2644935.2123,217968.34461,2645050.01525,10008010-004,11,,,,0,0,0,992.244446386,38593.7827526
812958,7329,土城里,草屯鎮,南投縣,20,10008030,10008,草屯鎮土城里,A0803-020-00,,5429167.85106,226801.1875,2654351.5383,223110.4375,2651658.5,224627.34234,2652868.06036,10008030-020,11,,,,0,0,0,11235.7607442,5429167.85106
812959,7330,山腳里,草屯鎮,南投縣,5,10008030,10008,草屯鎮山腳里,A0803-005-00,,2201384.8889,219378.2565,2652117.25,216552.8125,2649491.2744,218082.909294,2650932.35378,10008030-005,11,,,,0,0,0,10713.2173533,2201384.8889
812960,7331,中山里,草屯鎮,南投縣,25,10008030,10008,草屯鎮中山里,A0803-025-00,,465313.228935,217815.4219,2652926.9289,217175.2556,2651549.25,217535.33998,2652201.47572,10008030-025,11,,,,0,0,0,3982.98777839,465313.228935
812961,7332,中正里,草屯鎮,南投縣,24,10008030,10008,草屯鎮中正里,A0803-024-00,,54936.7376677,217892.0263,2652943.1943,217553.4718,2652736.2192,217732.27764,2652840.03427,10008030-024,11,,,,0,0,0,1007.76254634,54936.7376677
812962,7333,中原里,草屯鎮,南投縣,18,10008030,10008,草屯鎮中原里,A0803-018-00,,3375739.5101,223726.0071,2654672.75,220105.0121,2652651.6737,222060.020492,2653649.7767,10008030-018,11,,,,0,0,0,9885.40979381,3375739.5101
812963,7334,加老里,草屯鎮,南投縣,16,10008030,10008,草屯鎮加老里,A0803-016-00,,2498448.66615,217122.6153,2656082.6001,213708.2598,2654565.25,215549.78361,2655409.78906,10008030-016,11,,,,0,0,0,8851.02385255,2498448.66615
812964,7335,北投里,草屯鎮,南投縣,14,10008030,10008,草屯鎮北投里,A0803-014-00,,2580303.56622,216693.4377,2654287.7227,213742.5409,2652651,215322.52221,2653614.58792,10008030-014,11,,,,0,0,0,9231.34895028,2580303.56622
812965,7336,林泉里,苓雅區,高雄市,31,64000080,64000,苓雅區林泉里,A6408-031-00,,51205.0300967,180176.5826,2502785.0136,179697.5463,2502531.0515,179938.505001,2502656.5125,64000080-031,5,,,,0,0,0,1151.31882054,51205.0300967
812966,7337,北勢里,草屯鎮,南投縣,17,10008030,10008,草屯鎮北勢里,A0803-017-00,,4965006.31674,224626.5,2656121.5,220346.5383,2653969,222462.895274,2655137.09042,10008030-017,11,,,,0,0,0,12228.2575871,4965006.31674
812967,7338,平林里,草屯鎮,南投縣,23,10008030,10008,草屯鎮平林里,A0803-023-00,,9646351.4145,228971.9688,2656193.2256,224265.1231,2652727,226485.772449,2654373.35791,10008030-023,11,,,,0,0,0,13951.4504632,9646351.4145
812968,7339,玉峰里,草屯鎮,南投縣,1,10008030,10008,草屯鎮玉峰里,A0803-001-00,,228682.037334,218547.4927,2653567.4137,217904.3349,2652873.25,218194.00825,2653182.75293,10008030-001,11,,,,0,0,0,2136.7597116,228682.037334
812969,7340,石川里,草屯鎮,南投縣,15,10008030,10008,草屯鎮石川里,A0803-015-00,,3123226.81284,215598.0313,2656062.5001,212975.2968,2654042.713,214052.16559,2654914.7914,10008030-015,11,,,,0,0,0,8034.30409676,3123226.81284
812970,7341,和平里,草屯鎮,南投縣,3,10008030,10008,草屯鎮和平里,A0803-003-00,,140385.81265,218030.5183,2652741.4161,217698.4105,2652194.5069,217878.41497,2652471.15751,10008030-003,11,,,,0,0,0,1696.75405992,140385.81265
812971,7342,坪頂里,草屯鎮,南投縣,21,10008030,10008,草屯鎮坪頂里,A0803-021-00,,8646049.60332,225983.4063,2652063,220235.7653,2649320.25,222923.673077,2650833.20368,10008030-021,11,,,,0,0,0,19812.0462032,8646049.60332
812972,7343,柑林村,國姓鄉,南投縣,9,10008100,10008,國姓鄉柑林村,A0810-009-00,,9969043.74041,236551.8125,2658343.5,232334.5781,2653301.0535,234256.159648,2655886.17322,10008100-009,11,,,,0,0,0,15320.9637826,9969043.74041
812973,7344,乾溝村,國姓鄉,南投縣,8,10008100,10008,國姓鄉乾溝村,A0810-008-00,,23935176.0202,233951.8125,2663256.8144,227571.875,2655880.0937,231162.47778,2659502.89283,10008100-008,11,,,,0,0,0,24992.1090197,23935176.0202
812974,7345,國姓村,國姓鄉,南投縣,1,10008100,10008,國姓鄉國姓村,A0810-001-00,,7585336.85164,238509.2739,2660030.0376,233515.4375,2656096.5,235876.163185,2658051.45465,10008100-001,11,,,,0,0,0,14713.3556875,7585336.85164
812975,7346,福龜村,國姓鄉,南投縣,7,10008100,10008,國姓鄉福龜村,A0810-007-00,,7496189.04193,233815.0252,2658058.5,230486.5312,2654325,232127.55415,2656296.39978,10008100-007,11,,,,0,0,0,11206.4054647,7496189.04193
812976,7347,大林村,魚池鄉,南投縣,5,10008090,10008,魚池鄉大林村,A0809-005-00,,6696869.97193,246260.9531,2643399,243182.1907,2638846.5,244802.917324,2641089.21317,10008090-005,11,,,,0,0,0,13043.6343505,6696869.97193
812977,7348,大雁村,魚池鄉,南投縣,8,10008090,10008,魚池鄉大雁村,A0809-008-00,,7075843.26228,243111.9688,2647052.25,239819.0625,2642952.75,241265.650745,2645476.03892,10008090-008,11,,,,0,0,0,13932.5870564,7075843.26228
812978,7349,振華里,新興區,高雄市,4,64000060,64000,新興區振華里,A6406-004-00,,82330.6675845,178677.6324,2502693.7428,178195.865,2502375.6761,178437.27435,2502534.09859,64000060-004,5,,,,0,0,0,1253.44473896,82330.6675845
812979,7350,五城村,魚池鄉,南投縣,9,10008090,10008,魚池鄉五城村,A0809-009-00,,21509171.4001,240709.5781,2647613.4187,236324.4844,2638192.25,238519.38335,2643361.14985,10008090-009,11,,,,0,0,0,26808.8718733,21509171.4001
812980,7351,日月村,魚池鄉,南投縣,13,10008090,10008,魚池鄉日月村,A0809-013-00,,13531222.0741,246687.0927,2640211.75,240546.4375,2635796.993,243180.194565,2637997.07692,10008090-013,11,,,,0,0,0,20468.7661109,13531222.0741
812981,7352,水社村,魚池鄉,南投縣,10,10008090,10008,魚池鄉水社村,A0809-010-00,,15462948.2439,244098.25,2641973.5,237148.7585,2637130,240322.999321,2639667.08686,10008090-010,11,,,,0,0,0,20050.5862138,15462948.2439
812982,7353,共和村,魚池鄉,南投縣,7,10008090,10008,魚池鄉共和村,A0809-007-00,,9317755.64606,249054.6125,2646580.8002,244666.0375,2642046.826,246805.488989,2644410.28876,10008090-007,11,,,,0,0,0,19537.5394609,9317755.64606
812983,7354,東池村,魚池鄉,南投縣,1,10008090,10008,魚池鄉東池村,A0809-001-00,,3205645.3624,245039.0781,2645498,243208.3594,2641817.25,244219.704537,2643718.36687,10008090-001,11,,,,0,0,0,11107.9105848,3205645.3624
812984,7355,武登村,魚池鄉,南投縣,12,10008090,10008,魚池鄉武登村,A0809-012-00,,6943906.85858,239851.8281,2636861.75,236533.8594,2633972.75,238266.80078,2635407.46979,10008090-012,11,,,,0,0,0,10812.1333799,6943906.85858
812985,7356,魚池村,魚池鄉,南投縣,2,10008090,10008,魚池鄉魚池村,A0809-002-00,,2416336.19481,244188.3125,2645490.75,242510.7657,2642935.5,243381.41237,2644216.77868,10008090-002,11,,,,0,0,0,8932.41342939,2416336.19481
812986,7357,新城村,魚池鄉,南投縣,4,10008090,10008,魚池鄉新城村,A0809-004-00,,7622149.04748,246641.0625,2647623.25,241278.4063,2643566.9544,243930.34652,2645935.91944,10008090-004,11,,,,0,0,0,18019.7133471,7622149.04748
812987,7358,頭社村,魚池鄉,南投縣,11,10008090,10008,魚池鄉頭社村,A0809-011-00,,6220960.0921,241232.1562,2638262.75,237401.8116,2634254.25,239771.629198,2636426.02415,10008090-011,11,,,,0,0,0,15124.926265,6220960.0921
812988,7359,內湖村,鹿谷鄉,南投縣,5,10008070,10008,鹿谷鄉內湖村,A0807-005-00,,21758418.0564,230564.2356,2625265.1589,226187.0899,2616173.75,228666.294243,2620333.52882,10008070-005,11,,,,0,0,0,29740.2914696,21758418.0564
812989,7360,永隆村,鹿谷鄉,南投縣,10,10008070,10008,鹿谷鄉永隆村,A0807-010-00,,14752268.3891,233152.25,2629957.2771,226467.6805,2626615.7856,230060.01644,2627949.97979,10008070-010,11,,,,0,0,0,19887.9963648,14752268.3891
812990,7361,竹林村,鹿谷鄉,南投縣,6,10008070,10008,鹿谷鄉竹林村,A0807-006-00,,12577139.7479,227181.875,2625395.5,222587.2188,2619473.0343,225094.38399,2622197.46065,10008070-006,11,,,,0,0,0,18509.3434061,12577139.7479
812991,7362,竹豐村,鹿谷鄉,南投縣,7,10008070,10008,鹿谷鄉竹豐村,A0807-007-00,,7449065.88914,225218.3281,2626953.75,222279.4844,2622541.75,223847.25467,2624642.90696,10008070-007,11,,,,0,0,0,14576.51635,7449065.88914
812992,7363,秀峰村,鹿谷鄉,南投縣,11,10008070,10008,鹿谷鄉秀峰村,A0807-011-00,,12428504.8736,231086.5938,2633137.879,224672.4844,2628486.25,227366.70625,2630570.92887,10008070-011,11,,,,0,0,0,18920.5349016,12428504.8736
812993,7364,上安村,水里鄉,南投縣,14,10008110,10008,水里鄉上安村,A0811-014-00,,8801292.52264,238715.2344,2626811.5,233885.0469,2623630.5643,235983.990148,2624959.21271,10008110-014,11,,,,0,0,0,14990.0733131,8801292.52264
812994,7365,興隆村,水里鄉,南投縣,18,10008110,10008,水里鄉興隆村,A0811-018-00,,13569081.3873,236682.0219,2631040,232450.4844,2623020.4335,234141.172461,2627215.40751,10008110-018,11,,,,0,0,0,22045.0180303,13569081.3873
812995,7366,明正里,草屯鎮,南投縣,26,10008030,10008,草屯鎮明正里,A0803-026-00,,460370.09204,218169.3967,2653770.25,217218.3349,2652836.6649,217742.38287,2653364.90675,10008030-026,11,,,,0,0,0,3669.63175019,460370.09204
812996,7367,炎峰里,草屯鎮,南投縣,2,10008030,10008,草屯鎮炎峰里,A0803-002-00,,256821.18729,218621.4593,2652885.3619,217867.2773,2652327.8625,218227.207269,2652609.87847,10008030-002,11,,,,0,0,0,2326.17964348,256821.18729
812997,7368,南埔里,草屯鎮,南投縣,19,10008030,10008,草屯鎮南埔里,A0803-019-00,,3742588.26761,223812.9063,2653203.6269,220395.0938,2651098.7235,222265.534847,2652188.83489,10008030-019,11,,,,0,0,0,10970.31604,3742588.26761
812998,7369,御史里,草屯鎮,南投縣,7,10008030,10008,草屯鎮御史里,A0803-007-00,,6058539.1016,221607.4015,2655841.5041,218169.3967,2653114.7399,219686.56605,2654504.30781,10008030-007,11,,,,0,0,0,10679.8091525,6058539.1016
812999,7370,富寮里,草屯鎮,南投縣,6,10008030,10008,草屯鎮富寮里,A0803-006-00,,5054905.08774,221158.9969,2653730.2049,218211.4283,2650499.9354,219787.47281,2652295.12425,10008030-006,11,,,,0,0,0,11340.1389101,5054905.08774
813000,7371,復興里,草屯鎮,南投縣,11,10008030,10008,草屯鎮復興里,A0803-011-00,,1196508.76064,216981.6719,2652826.5298,215922.5231,2650746.75,216465.27986,2651759.54979,10008030-011,11,,,,0,0,0,6218.62353506,1196508.76064
813001,7372,敦和里,草屯鎮,南投縣,4,10008030,10008,草屯鎮敦和里,A0803-004-00,,1963733.07897,217732.6009,2654126.4283,216186.3607,2651471.1461,216913.534546,2652953.93937,10008030-004,11,,,,0,0,0,7868.89408183,1963733.07897
813002,7373,新庄里,草屯鎮,南投縣,13,10008030,10008,草屯鎮新庄里,A0803-013-00,,1601115.80038,217662.1679,2655002,215462.5781,2653725.6733,216621.783908,2654407.9253,10008030-013,11,,,,0,0,0,5969.30451228,1601115.80038
813003,7374,新厝里,草屯鎮,南投縣,27,10008030,10008,草屯鎮新厝里,A0803-027-00,,439099.96552,218642.9288,2652442.7922,217722.9773,2651658.25,218181.555808,2652057.21591,10008030-027,11,,,,0,0,0,3399.01688362,439099.96552
813004,7375,新豐里,草屯鎮,南投縣,8,10008030,10008,草屯鎮新豐里,A0803-008-00,,3757370.36314,218978.5624,2656635.75,216436.1406,2653567.4137,217742.2389,2655275.87112,10008030-008,11,,,,0,0,0,9417.67041413,3757370.36314
813005,7376,碧洲里,草屯鎮,南投縣,10,10008030,10008,草屯鎮碧洲里,A0803-010-00,,2996853.01186,216857.0781,2651361.7629,214059.3007,2648944,215559.44154,2650243.75695,10008030-010,11,,,,0,0,0,10407.2450023,2996853.01186
813006,7377,碧峰里,草屯鎮,南投縣,9,10008030,10008,草屯鎮碧峰里,A0803-009-00,,3959764.25961,216252.5202,2653303.8173,214006.7173,2650975.9313,215100.90398,2652058.57889,10008030-009,11,,,,0,0,0,9497.60325246,3959764.25961
813007,7378,雙冬里,草屯鎮,南投縣,22,10008030,10008,草屯鎮雙冬里,A0803-022-00,,27324793.4253,233268.7344,2657267.75,225578.5449,2650115,229506.97796,2653404.70222,10008030-022,11,,,,0,0,0,31975.0303187,27324793.4253
813008,7379,大石村,國姓鄉,南投縣,12,10008100,10008,國姓鄉大石村,A0810-012-00,,9235413.7184,236907.7344,2656096.5,233025.2344,2651625.1087,235261.998361,2653623.16704,10008100-012,11,,,,0,0,0,14846.6105067,9235413.7184
813009,7380,大旗村,國姓鄉,南投縣,3,10008100,10008,國姓鄉大旗村,A0810-003-00,,10136056.1949,237981.1094,2664126.6265,232973.875,2659161,234930.694005,2661265.46021,10008100-003,11,,,,0,0,0,18862.3909661,10136056.1949
813010,7381,北山村,國姓鄉,南投縣,10,10008100,10008,國姓鄉北山村,A0810-010-00,,17660838.9138,240805.1719,2657278.25,236456.6179,2651069.2803,238545.98041,2654191.10764,10008100-010,11,,,,0,0,0,19900.586542,17660838.9138
813011,7382,北港村,國姓鄉,南投縣,4,10008100,10008,國姓鄉北港村,A0810-004-00,,36016721.0602,245633.9219,2669184.5,237518.2344,2659037.784,241907.33771,2663359.61855,10008100-004,11,,,,0,0,0,37222.9299047,36016721.0602
813012,7383,石門村,國姓鄉,南投縣,2,10008100,10008,國姓鄉石門村,A0810-002-00,,8635792.6474,240219.5492,2660673.1607,235139.2351,2657144.4455,238023.32447,2658940.27842,10008100-002,11,,,,0,0,0,15703.5908141,8635792.6474
